"","Species","Country","year","count"
"2837","SKA","BE","X2013",27
"2838","SKA","BE","X2013",0
"2839","SKA","BE","X2013",0
"2840","SKA","BE","X2013",0
"2841","SKA","BE","X2013",0
"2842","SKA","BE","X2013",0
"2843","SKA","BE","X2013",0
"2844","SKA","BE","X2013",0
"2845","SKA","BE","X2013",3
"2846","SKA","BE","X2013",0
"2847","SKA","BE","X2013",2
"2848","SKA","BE","X2013",1
"2849","SKA","BE","X2013",0
"2850","SKA","BE","X2013",0
"2851","SKA","BE","X2013",0
"2852","SKA","BE","X2013",0
"2853","SKA","BE","X2013",0
"2854","SKA","BE","X2013",24
"2855","SKA","BE","X2013",9
"2856","SKA","BE","X2013",0
"2857","SKA","BE","X2013",4
"2858","SKA","BE","X2013",0
"2859","SKA","BE","X2013",3
"2860","SKA","BE","X2013",8
"2861","SKA","BE","X2013",0
"2862","SKA","BE","X2013",0
"2863","SKA","BE","X2013",0
"2864","SKA","BE","X2013",0
"2865","SKA","BE","X2013",0
"2866","SKA","BE","X2013",0
"2867","SKA","BE","X2013",0
"2868","SKH","BE","X2013",10
"2869","SKH","BE","X2013",1
"2870","SKH","BE","X2013",0
"2871","SKH","BE","X2013",1
"2872","SKH","BE","X2013",0
"2873","SKH","BE","X2013",0
"2874","SKH","BE","X2013",9
"2875","SKH","BE","X2013",0
"2876","SKH","BE","X2013",6
"2877","SKH","BE","X2013",2
"2878","SKH","BE","X2013",0
"2879","SKH","BE","X2013",0
"2880","SKH","BE","X2013",0
"2881","SKH","BE","X2013",0
"2882","SKH","BE","X2013",0
"2883","SKH","BE","X2013",0
"2884","SKH","BE","X2013",0
"2885","SKH","BE","X2013",0
"2886","SKH","BE","X2013",0
"2887","SMD","BE","X2013",0
"2888","SMD","BE","X2013",0
"2889","SMD","BE","X2013",0
"2890","SMD","BE","X2013",0
"2891","SMD","BE","X2013",0
"2892","SOL","BE","X2013",2889
"2893","SOL","BE","X2013",0
"2894","SOL","BE","X2013",0
"2895","SOL","BE","X2013",706
"2896","SOL","BE","X2013",0
"2897","SOL","BE","X2013",108
"2898","SOL","BE","X2013",598
"2899","SOL","BE","X2013",0
"2900","SOL","BE","X2013",0
"2901","SOL","BE","X2013",0
"2902","SOL","BE","X2013",0
"2903","SOL","BE","X2013",0
"2904","SOL","BE","X2013",1871
"2905","SOL","BE","X2013",96
"2906","SOL","BE","X2013",952
"2907","SOL","BE","X2013",30
"2908","SOL","BE","X2013",453
"2909","SOL","BE","X2013",336
"2910","SOL","BE","X2013",4
"2911","SOL","BE","X2013",0
"2912","SOL","BE","X2013",0
"2913","SOL","BE","X2013",312
"2914","SOL","BE","X2013",16
"2915","SOL","BE","X2013",297
"2916","SOL","BE","X2013",0
"2917","SOL","BE","X2013",0
"2918","SOS","BE","X2013",27
"2919","SOS","BE","X2013",0
"2920","SOS","BE","X2013",0
"2921","SOS","BE","X2013",27
"2922","SOS","BE","X2013",0
"2923","SOS","BE","X2013",14
"2924","SOS","BE","X2013",1
"2925","SOS","BE","X2013",3
"2926","SOS","BE","X2013",9
"2927","SOS","BE","X2013",0
"2928","SOS","BE","X2013",0
"2929","SOS","BE","X2013",0
"2930","SPR","BE","X2013",1
"2931","SPR","BE","X2013",1
"2932","SPR","BE","X2013",0
"2933","SPR","BE","X2013",1
"2934","SPR","BE","X2013",0
"2935","SPR","BE","X2013",0
"2936","SQC","BE","X2013",153
"2937","SQC","BE","X2013",0
"2938","SQC","BE","X2013",0
"2939","SQC","BE","X2013",8
"2940","SQC","BE","X2013",0
"2941","SQC","BE","X2013",2
"2942","SQC","BE","X2013",6
"2943","SQC","BE","X2013",0
"2944","SQC","BE","X2013",0
"2945","SQC","BE","X2013",0
"2946","SQC","BE","X2013",0
"2947","SQC","BE","X2013",0
"2948","SQC","BE","X2013",145
"2949","SQC","BE","X2013",1
"2950","SQC","BE","X2013",102
"2951","SQC","BE","X2013",8
"2952","SQC","BE","X2013",22
"2953","SQC","BE","X2013",12
"2954","SQC","BE","X2013",0
"2955","SQC","BE","X2013",0
"2956","SQC","BE","X2013",0
"2957","SQC","BE","X2013",0
"2958","SQC","BE","X2013",0
"2959","SQC","BE","X2013",0
"2960","SQC","BE","X2013",0
"2961","SQZ","BE","X2013",2
"2962","SQZ","BE","X2013",2
"2963","SQZ","BE","X2013",1
"2964","SQZ","BE","X2013",0
"2965","STU","BE","X2013",0
"2966","STU","BE","X2013",0
"2967","STU","BE","X2013",0
"2968","SYC","BE","X2013",4
"2969","SYC","BE","X2013",4
"2970","SYC","BE","X2013",3
"2971","SYC","BE","X2013",1
"2972","SYC","BE","X2013",1
"2973","SYC","BE","X2013",0
"2974","SYT","BE","X2013",0
"2975","SYT","BE","X2013",0
"2976","SYT","BE","X2013",0
"2977","SYT","BE","X2013",0
"2978","SYT","BE","X2013",0
"2979","SYT","BE","X2013",0
"2980","SYT","BE","X2013",0
"2981","SYT","BE","X2013",0
"2982","SYT","BE","X2013",0
"2983","TUR","BE","X2013",404
"2984","TUR","BE","X2013",0
"2985","TUR","BE","X2013",0
"2986","TUR","BE","X2013",0
"2987","TUR","BE","X2013",0
"2988","TUR","BE","X2013",161
"2989","TUR","BE","X2013",0
"2990","TUR","BE","X2013",122
"2991","TUR","BE","X2013",39
"2992","TUR","BE","X2013",0
"2993","TUR","BE","X2013",0
"2994","TUR","BE","X2013",0
"2995","TUR","BE","X2013",0
"2996","TUR","BE","X2013",0
"2997","TUR","BE","X2013",0
"2998","TUR","BE","X2013",0
"2999","TUR","BE","X2013",239
"3000","TUR","BE","X2013",15
"3001","TUR","BE","X2013",122
"3002","TUR","BE","X2013",6
"3003","TUR","BE","X2013",29
"3004","TUR","BE","X2013",68
"3005","TUR","BE","X2013",0
"3006","TUR","BE","X2013",0
"3007","TUR","BE","X2013",0
"3008","TUR","BE","X2013",3
"3009","TUR","BE","X2013",0
"3010","TUR","BE","X2013",3
"3011","TUR","BE","X2013",0
"3012","USK","BE","X2013",0
"3013","USK","BE","X2013",0
"3014","USK","BE","X2013",0
"3015","USK","BE","X2013",0
"3016","USK","BE","X2013",0
"3017","USK","BE","X2013",0
"3018","USK","BE","X2013",0
"3019","USK","BE","X2013",0
"3020","USK","BE","X2013",0
"3021","USK","BE","X2013",0
"3022","USK","BE","X2013",0
"3023","WEG","BE","X2013",12
"3024","WEG","BE","X2013",1
"3025","WEG","BE","X2013",1
"3026","WEG","BE","X2013",0
"3027","WEG","BE","X2013",10
"3028","WEG","BE","X2013",0
"3029","WEG","BE","X2013",10
"3030","WEG","BE","X2013",0
"3031","WEG","BE","X2013",0
"3032","WEG","BE","X2013",0
"3033","WEG","BE","X2013",1
"3034","WEG","BE","X2013",0
"3035","WEG","BE","X2013",1
"3036","WHE","BE","X2013",86
"3037","WHE","BE","X2013",0
"3038","WHE","BE","X2013",0
"3039","WHE","BE","X2013",39
"3040","WHE","BE","X2013",0
"3041","WHE","BE","X2013",2
"3042","WHE","BE","X2013",37
"3043","WHE","BE","X2013",0
"3044","WHE","BE","X2013",0
"3045","WHE","BE","X2013",0
"3046","WHE","BE","X2013",47
"3047","WHE","BE","X2013",5
"3048","WHE","BE","X2013",36
"3049","WHE","BE","X2013",2
"3050","WHE","BE","X2013",0
"3051","WHE","BE","X2013",4
"3052","WHE","BE","X2013",0
"3053","WHE","BE","X2013",0
"3054","WHE","BE","X2013",0
"3055","WHE","BE","X2013",0
"3056","WHE","BE","X2013",0
"3057","WHE","BE","X2013",0
"3058","WHE","BE","X2013",0
"3059","WHG","BE","X2013",357
"3060","WHG","BE","X2013",0
"3061","WHG","BE","X2013",0
"3062","WHG","BE","X2013",0
"3063","WHG","BE","X2013",0
"3064","WHG","BE","X2013",0
"3065","WHG","BE","X2013",33
"3066","WHG","BE","X2013",0
"3067","WHG","BE","X2013",10
"3068","WHG","BE","X2013",23
"3069","WHG","BE","X2013",0
"3070","WHG","BE","X2013",0
"3071","WHG","BE","X2013",0
"3072","WHG","BE","X2013",0
"3073","WHG","BE","X2013",0
"3074","WHG","BE","X2013",0
"3075","WHG","BE","X2013",0
"3076","WHG","BE","X2013",0
"3077","WHG","BE","X2013",323
"3078","WHG","BE","X2013",2
"3079","WHG","BE","X2013",95
"3080","WHG","BE","X2013",23
"3081","WHG","BE","X2013",105
"3082","WHG","BE","X2013",98
"3083","WHG","BE","X2013",0
"3084","WHG","BE","X2013",0
"3085","WHG","BE","X2013",0
"3086","WHG","BE","X2013",1
"3087","WHG","BE","X2013",0
"3088","WHG","BE","X2013",1
"3089","WHG","BE","X2013",0
"3090","WHG","BE","X2013",0
"3091","WIT","BE","X2013",72
"3092","WIT","BE","X2013",5
"3093","WIT","BE","X2013",0
"3094","WIT","BE","X2013",5
"3095","WIT","BE","X2013",0
"3096","WIT","BE","X2013",0
"3097","WIT","BE","X2013",0
"3098","WIT","BE","X2013",0
"3099","WIT","BE","X2013",0
"3100","WIT","BE","X2013",0
"3101","WIT","BE","X2013",67
"3102","WIT","BE","X2013",5
"3103","WIT","BE","X2013",0
"3104","WIT","BE","X2013",0
"3105","WIT","BE","X2013",8
"3106","WIT","BE","X2013",53
"3107","WIT","BE","X2013",0
"3108","WRA","BE","X2013",1
"3109","WRA","BE","X2013",1
"3110","WRA","BE","X2013",0
"3111","WRA","BE","X2013",0
"3112","WRA","BE","X2013",0
"3113","ANF","BE","X2012",1716
"3114","ANF","BE","X2012",133
"3115","ANF","BE","X2012",0
"3116","ANF","BE","X2012",131
"3117","ANF","BE","X2012",2
"3118","ANF","BE","X2012",1382
"3119","ANF","BE","X2012",58
"3120","ANF","BE","X2012",0
"3121","ANF","BE","X2012",59
"3122","ANF","BE","X2012",144
"3123","ANF","BE","X2012",472
"3124","ANF","BE","X2012",636
"3125","ANF","BE","X2012",13
"3126","ANF","BE","X2012",0
"3127","ANF","BE","X2012",0
"3128","ANF","BE","X2012",201
"3129","ANF","BE","X2012",6
"3130","ANF","BE","X2012",196
"3131","BIB","BE","X2012",318
"3132","BIB","BE","X2012",0
"3133","BIB","BE","X2012",0
"3134","BIB","BE","X2012",17
"3135","BIB","BE","X2012",0
"3136","BIB","BE","X2012",0
"3137","BIB","BE","X2012",17
"3138","BIB","BE","X2012",298
"3139","BIB","BE","X2012",1
"3140","BIB","BE","X2012",219
"3141","BIB","BE","X2012",51
"3142","BIB","BE","X2012",24
"3143","BIB","BE","X2012",3
"3144","BIB","BE","X2012",0
"3145","BIB","BE","X2012",0
"3146","BIB","BE","X2012",0
"3147","BIB","BE","X2012",4
"3148","BIB","BE","X2012",0
"3149","BIB","BE","X2012",3
"3150","BIB","BE","X2012",0
"3151","BLL","BE","X2012",317
"3152","BLL","BE","X2012",0
"3153","BLL","BE","X2012",0
"3154","BLL","BE","X2012",110
"3155","BLL","BE","X2012",0
"3156","BLL","BE","X2012",84
"3157","BLL","BE","X2012",26
"3158","BLL","BE","X2012",0
"3159","BLL","BE","X2012",0
"3160","BLL","BE","X2012",0
"3161","BLL","BE","X2012",0
"3162","BLL","BE","X2012",0
"3163","BLL","BE","X2012",205
"3164","BLL","BE","X2012",28
"3165","BLL","BE","X2012",104
"3166","BLL","BE","X2012",17
"3167","BLL","BE","X2012",26
"3168","BLL","BE","X2012",31
"3169","BLL","BE","X2012",0
"3170","BLL","BE","X2012",0
"3171","BLL","BE","X2012",0
"3172","BLL","BE","X2012",3
"3173","BLL","BE","X2012",0
"3174","BLL","BE","X2012",3
"3175","BLL","BE","X2012",0
"3176","BRB","BE","X2012",0
"3177","BRB","BE","X2012",0
"3178","BRB","BE","X2012",0
"3179","BRB","BE","X2012",0
"3180","BRB","BE","X2012",0
"3181","BRB","BE","X2012",0
"3182","BRB","BE","X2012",0
"3183","BSS","BE","X2012",155
"3184","BSS","BE","X2012",55
"3185","BSS","BE","X2012",0
"3186","BSS","BE","X2012",55
"3187","BSS","BE","X2012",0
"3188","BSS","BE","X2012",0
"3189","BSS","BE","X2012",99
"3190","BSS","BE","X2012",1
"3191","BSS","BE","X2012",56
"3192","BSS","BE","X2012",12
"3193","BSS","BE","X2012",9
"3194","BSS","BE","X2012",21
"3195","BSS","BE","X2012",0
"3196","BSS","BE","X2012",1
"3197","BSS","BE","X2012",0
"3198","BSS","BE","X2012",0
"3199","CAA","BE","X2012",37
"3200","CAA","BE","X2012",0
"3201","CAA","BE","X2012",0
"3202","CAA","BE","X2012",0
"3203","CAA","BE","X2012",0
"3204","CAA","BE","X2012",0
"3205","CAA","BE","X2012",0
"3206","CAA","BE","X2012",0
"3207","CAA","BE","X2012",37
"3208","CAA","BE","X2012",0
"3209","CAA","BE","X2012",37
"3210","CAA","BE","X2012",0
"3211","CAA","BE","X2012",0
"3212","CAA","BE","X2012",0
"3213","CAA","BE","X2012",0
"3214","CAA","BE","X2012",0
"3215","CAA","BE","X2012",0
"3216","CAA","BE","X2012",0
"3217","CAA","BE","X2012",0
"3218","CAA","BE","X2012",0
"3219","CAA","BE","X2012",0
"3220","CAA","BE","X2012",0
"3221","CAA","BE","X2012",0
"3222","CAA","BE","X2012",0
"3223","CAR","BE","X2012",0
"3224","CAR","BE","X2012",0
"3225","CAR","BE","X2012",0
"3226","CAR","BE","X2012",0
"3227","CAR","BE","X2012",0
"3228","CAR","BE","X2012",0
"3229","CAR","BE","X2012",0
"3230","CLU","BE","X2012",0
"3231","CLU","BE","X2012",0
"3232","CLU","BE","X2012",0
"3233","CLU","BE","X2012",0
"3234","CLU","BE","X2012",0
"3235","CLU","BE","X2012",0
"3236","CLU","BE","X2012",0
"3237","CLU","BE","X2012",0
"3238","CLU","BE","X2012",0
"3239","CLU","BE","X2012",0
"3240","CLU","BE","X2012",0
"3241","CLX","BE","X2012",0
"3242","CLX","BE","X2012",0
"3243","CLX","BE","X2012",0
"3244","CLX","BE","X2012",0
"3245","CLX","BE","X2012",0
"3246","CNZ","BE","X2012",0
"3247","CNZ","BE","X2012",0
"3248","CNZ","BE","X2012",0
"3249","CNZ","BE","X2012",0
"3250","CNZ","BE","X2012",0
"3251","CNZ","BE","X2012",0
"3252","CNZ","BE","X2012",0
"3253","CNZ","BE","X2012",0
"3254","CNZ","BE","X2012",0
"3255","CNZ","BE","X2012",0
"3256","COC","BE","X2012",0
"3257","COC","BE","X2012",0
"3258","COC","BE","X2012",0
"3259","COC","BE","X2012",0
"3260","COD","BE","X2012",1214
"3261","COD","BE","X2012",0
"3262","COD","BE","X2012",0
"3263","COD","BE","X2012",0
"3264","COD","BE","X2012",0
"3265","COD","BE","X2012",0
"3266","COD","BE","X2012",0
"3267","COD","BE","X2012",0
"3268","COD","BE","X2012",862
"3269","COD","BE","X2012",0
"3270","COD","BE","X2012",710
"3271","COD","BE","X2012",152
"3272","COD","BE","X2012",0
"3273","COD","BE","X2012",0
"3274","COD","BE","X2012",0
"3275","COD","BE","X2012",0
"3276","COD","BE","X2012",0
"3277","COD","BE","X2012",0
"3278","COD","BE","X2012",0
"3279","COD","BE","X2012",0
"3280","COD","BE","X2012",0
"3281","COD","BE","X2012",0
"3282","COD","BE","X2012",353
"3283","COD","BE","X2012",23
"3284","COD","BE","X2012",40
"3285","COD","BE","X2012",14
"3286","COD","BE","X2012",135
"3287","COD","BE","X2012",140
"3288","COD","BE","X2012",1
"3289","COD","BE","X2012",0
"3290","COD","BE","X2012",0
"3291","COD","BE","X2012",0
"3292","COD","BE","X2012",0
"3293","COD","BE","X2012",0
"3294","COD","BE","X2012",0
"3295","COD","BE","X2012",0
"3296","COE","BE","X2012",38
"3297","COE","BE","X2012",0
"3298","COE","BE","X2012",0
"3299","COE","BE","X2012",0
"3300","COE","BE","X2012",0
"3301","COE","BE","X2012",0
"3302","COE","BE","X2012",0
"3303","COE","BE","X2012",0
"3304","COE","BE","X2012",0
"3305","COE","BE","X2012",0
"3306","COE","BE","X2012",34
"3307","COE","BE","X2012",2
"3308","COE","BE","X2012",8
"3309","COE","BE","X2012",7
"3310","COE","BE","X2012",6
"3311","COE","BE","X2012",11
"3312","COE","BE","X2012",0
"3313","COE","BE","X2012",0
"3314","COE","BE","X2012",0
"3315","COE","BE","X2012",3
"3316","COE","BE","X2012",2
"3317","COE","BE","X2012",2
"3318","COE","BE","X2012",0
"3319","CRE","BE","X2012",272
"3320","CRE","BE","X2012",0
"3321","CRE","BE","X2012",0
"3322","CRE","BE","X2012",95
"3323","CRE","BE","X2012",0
"3324","CRE","BE","X2012",88
"3325","CRE","BE","X2012",7
"3326","CRE","BE","X2012",0
"3327","CRE","BE","X2012",0
"3328","CRE","BE","X2012",0
"3329","CRE","BE","X2012",0
"3330","CRE","BE","X2012",0
"3331","CRE","BE","X2012",0
"3332","CRE","BE","X2012",164
"3333","CRE","BE","X2012",7
"3334","CRE","BE","X2012",61
"3335","CRE","BE","X2012",10
"3336","CRE","BE","X2012",31
"3337","CRE","BE","X2012",55
"3338","CRE","BE","X2012",0
"3339","CRE","BE","X2012",0
"3340","CRE","BE","X2012",0
"3341","CRE","BE","X2012",13
"3342","CRE","BE","X2012",1
"3343","CRE","BE","X2012",13
"3344","CRE","BE","X2012",0
"3345","CRU","BE","X2012",2
"3346","CRU","BE","X2012",0
"3347","CRU","BE","X2012",0
"3348","CRU","BE","X2012",0
"3349","CRU","BE","X2012",0
"3350","CRU","BE","X2012",0
"3351","CRU","BE","X2012",0
"3352","CRU","BE","X2012",0
"3353","CRU","BE","X2012",0
"3354","CRU","BE","X2012",0
"3355","CRU","BE","X2012",2
"3356","CRU","BE","X2012",0
"3357","CRU","BE","X2012",1
"3358","CRU","BE","X2012",0
"3359","CRU","BE","X2012",1
"3360","CRU","BE","X2012",1
"3361","CRU","BE","X2012",0
"3362","CRU","BE","X2012",0
"3363","CSH","BE","X2012",880
"3364","CSH","BE","X2012",880
"3365","CSH","BE","X2012",32
"3366","CSH","BE","X2012",848
"3367","CSH","BE","X2012",0
"3368","CSH","BE","X2012",0
"3369","CTC","BE","X2012",836
"3370","CTC","BE","X2012",40
"3371","CTC","BE","X2012",0
"3372","CTC","BE","X2012",8
"3373","CTC","BE","X2012",33
"3374","CTC","BE","X2012",0
"3375","CTC","BE","X2012",0
"3376","CTC","BE","X2012",777
"3377","CTC","BE","X2012",0
"3378","CTC","BE","X2012",420
"3379","CTC","BE","X2012",316
"3380","CTC","BE","X2012",26
"3381","CTC","BE","X2012",14
"3382","CTC","BE","X2012",1
"3383","CTC","BE","X2012",0
"3384","CTC","BE","X2012",0
"3385","CTC","BE","X2012",19
"3386","CTC","BE","X2012",1
"3387","CTC","BE","X2012",18
"3388","CTC","BE","X2012",0
"3389","DAB","BE","X2012",625
"3390","DAB","BE","X2012",0
"3391","DAB","BE","X2012",0
"3392","DAB","BE","X2012",0
"3393","DAB","BE","X2012",0
"3394","DAB","BE","X2012",0
"3395","DAB","BE","X2012",0
"3396","DAB","BE","X2012",0
"3397","DAB","BE","X2012",454
"3398","DAB","BE","X2012",0
"3399","DAB","BE","X2012",282
"3400","DAB","BE","X2012",173
"3401","DAB","BE","X2012",0
"3402","DAB","BE","X2012",0
"3403","DAB","BE","X2012",0
"3404","DAB","BE","X2012",0
"3405","DAB","BE","X2012",0
"3406","DAB","BE","X2012",0
"3407","DAB","BE","X2012",0
"3408","DAB","BE","X2012",0
"3409","DAB","BE","X2012",171
"3410","DAB","BE","X2012",11
"3411","DAB","BE","X2012",110
"3412","DAB","BE","X2012",6
"3413","DAB","BE","X2012",31
"3414","DAB","BE","X2012",14
"3415","DAB","BE","X2012",0
"3416","DAB","BE","X2012",0
"3417","DAB","BE","X2012",0
"3418","DAB","BE","X2012",0
"3419","DAB","BE","X2012",0
"3420","DAB","BE","X2012",0
"3421","DAB","BE","X2012",0
"3422","DGH","BE","X2012",0
"3423","DGH","BE","X2012",0
"3424","DGH","BE","X2012",0
"3425","DGH","BE","X2012",0
"3426","DGH","BE","X2012",0
"3427","DGH","BE","X2012",0
"3428","DGH","BE","X2012",0
"3429","DGH","BE","X2012",0
"3430","DGH","BE","X2012",0
"3431","DGH","BE","X2012",0
"3432","DGH","BE","X2012",0
"3433","DGH","BE","X2012",0
"3434","DGH","BE","X2012",0
"3435","DGH","BE","X2012",0
"3436","DGH","BE","X2012",0
"3437","DGH","BE","X2012",0
"3438","DGH","BE","X2012",0
"3439","DGH","BE","X2012",0
"3440","DGH","BE","X2012",0
"3441","DGH","BE","X2012",0
"3442","DGH","BE","X2012",0
"3443","DGH","BE","X2012",0
"3444","DGH","BE","X2012",0
"3445","DGH","BE","X2012",0
"3446","DGH","BE","X2012",0
"3447","DGS","BE","X2012",0
"3448","DGS","BE","X2012",0
"3449","DGS","BE","X2012",0
"3450","DGS","BE","X2012",0
"3451","DGS","BE","X2012",0
"3452","DGS","BE","X2012",0
"3453","DGS","BE","X2012",0
"3454","DGS","BE","X2012",0
"3455","DGS","BE","X2012",0
"3456","DGS","BE","X2012",0
"3457","DGS","BE","X2012",0
"3458","DGS","BE","X2012",0
"3459","DGS","BE","X2012",0
"3460","DGS","BE","X2012",0
"3461","DGS","BE","X2012",0
"3462","DGS","BE","X2012",0
"3463","DGS","BE","X2012",0
"3464","DGS","BE","X2012",0
"3465","DGS","BE","X2012",0
"3466","DGS","BE","X2012",0
"3467","DGS","BE","X2012",0
"3468","DGS","BE","X2012",0
"3469","DGS","BE","X2012",0
"3470","DGS","BE","X2012",0
"3471","DGS","BE","X2012",0
"3472","DGS","BE","X2012",0
"3473","DGS","BE","X2012",0
"3474","DGS","BE","X2012",0
"3475","DGS","BE","X2012",0
"3476","DGS","BE","X2012",0
"3477","DGS","BE","X2012",0
"3478","DGS","BE","X2012",0
"3479","DGZ","BE","X2012",0
"3480","DGZ","BE","X2012",0
"3481","DGZ","BE","X2012",0
"3482","DGZ","BE","X2012",0
"3483","DGZ","BE","X2012",0
"3484","DGZ","BE","X2012",0
"3485","DGZ","BE","X2012",0
"3486","DGZ","BE","X2012",0
"3487","DGZ","BE","X2012",0
"3488","DGZ","BE","X2012",0
"3489","DGZ","BE","X2012",0
"3490","DGZ","BE","X2012",0
"3491","DGZ","BE","X2012",0
"3492","DGZ","BE","X2012",0
"3493","DGZ","BE","X2012",0
"3494","DIA","BE","X2012",0
"3495","DIA","BE","X2012",0
"3496","DIA","BE","X2012",0
"3497","DPX","BE","X2012",214
"3498","DPX","BE","X2012",0
"3499","DPX","BE","X2012",0
"3500","DPX","BE","X2012",0
"3501","DPX","BE","X2012",0
"3502","DPX","BE","X2012",0
"3503","DPX","BE","X2012",0
"3504","DPX","BE","X2012",0
"3505","DPX","BE","X2012",19
"3506","DPX","BE","X2012",0
"3507","DPX","BE","X2012",4
"3508","DPX","BE","X2012",15
"3509","DPX","BE","X2012",0
"3510","DPX","BE","X2012",0
"3511","DPX","BE","X2012",0
"3512","DPX","BE","X2012",0
"3513","DPX","BE","X2012",0
"3514","DPX","BE","X2012",0
"3515","DPX","BE","X2012",0
"3516","DPX","BE","X2012",183
"3517","DPX","BE","X2012",14
"3518","DPX","BE","X2012",70
"3519","DPX","BE","X2012",16
"3520","DPX","BE","X2012",32
"3521","DPX","BE","X2012",51
"3522","DPX","BE","X2012",0
"3523","DPX","BE","X2012",0
"3524","DPX","BE","X2012",0
"3525","DPX","BE","X2012",13
"3526","DPX","BE","X2012",2
"3527","DPX","BE","X2012",11
"3528","DPX","BE","X2012",0
"3529","ELE","BE","X2012",0
"3530","ELE","BE","X2012",0
"3531","ELE","BE","X2012",0
"3532","FIN","BE","X2012",0
"3533","FIN","BE","X2012",0
"3534","FIN","BE","X2012",0
"3535","FIN","BE","X2012",0
"3536","FIN","BE","X2012",0
"3537","FIN","BE","X2012",0
"3538","FIN","BE","X2012",0
"3539","FIN","BE","X2012",0
"3540","FIN","BE","X2012",0
"3541","FIN","BE","X2012",0
"3542","FIN","BE","X2012",0
"3543","FIN","BE","X2012",0
"3544","FIN","BE","X2012",0
"3545","FIN","BE","X2012",0
"3546","FIN","BE","X2012",0
"3547","FIN","BE","X2012",0
"3548","FIN","BE","X2012",0
"3549","FIN","BE","X2012",0
"3550","FLE","BE","X2012",401
"3551","FLE","BE","X2012",348
"3552","FLE","BE","X2012",0
"3553","FLE","BE","X2012",2
"3554","FLE","BE","X2012",346
"3555","FLE","BE","X2012",0
"3556","FLE","BE","X2012",0
"3557","FLE","BE","X2012",0
"3558","FLE","BE","X2012",0
"3559","FLE","BE","X2012",0
"3560","FLE","BE","X2012",52
"3561","FLE","BE","X2012",16
"3562","FLE","BE","X2012",32
"3563","FLE","BE","X2012",1
"3564","FLE","BE","X2012",4
"3565","FLE","BE","X2012",0
"3566","FLE","BE","X2012",0
"3567","FLE","BE","X2012",0
"3568","FLE","BE","X2012",0
"3569","FLE","BE","X2012",0
"3570","FLE","BE","X2012",0
"3571","FLE","BE","X2012",0
"3572","GAD","BE","X2012",0
"3573","GAD","BE","X2012",0
"3574","GAD","BE","X2012",0
"3575","GAD","BE","X2012",0
"3576","GAD","BE","X2012",0
"3577","GAD","BE","X2012",0
"3578","GAD","BE","X2012",0
"3579","GAD","BE","X2012",0
"3580","GAD","BE","X2012",0
"3581","GAD","BE","X2012",0
"3582","GAD","BE","X2012",0
"3583","GAD","BE","X2012",0
"3584","GAD","BE","X2012",0
"3585","GAD","BE","X2012",0
"3586","GAD","BE","X2012",0
"3587","GAD","BE","X2012",0
"3588","GUG","BE","X2012",103
"3589","GUG","BE","X2012",0
"3590","GUG","BE","X2012",0
"3591","GUG","BE","X2012",49
"3592","GUG","BE","X2012",0
"3593","GUG","BE","X2012",42
"3594","GUG","BE","X2012",7
"3595","GUG","BE","X2012",0
"3596","GUG","BE","X2012",0
"3597","GUG","BE","X2012",0
"3598","GUG","BE","X2012",0
"3599","GUG","BE","X2012",0
"3600","GUG","BE","X2012",34
"3601","GUG","BE","X2012",1
"3602","GUG","BE","X2012",11
"3603","GUG","BE","X2012",2
